incident_id,categoria,subcategoria,prioridad,servicio_afectado,canal_entrada,tiempo_resolucion_horas,sla_incumplido,reaperturas,escalados,satisfaccion_usuario,coste_estimado,descripcion_corta,causa_raiz_simulada,synthetic_segment
INC-2026-000401,Soporte,Consulta,baja,Mesa de ayuda,monitoreo,2.8,False,0,0,7.3,89.01,Mesa de ayuda: Consulta asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000402,Aplicacion,Lentitud,baja,Plataforma cloud,portal,5.43,False,0,0,9.3,20.0,Plataforma cloud: Lentitud asociado a Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000403,Soporte,Permisos,baja,Portal clientes,email,5.41,True,0,0,8.7,129.57,Incidencia en Portal clientes; patron observado: Permisos.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000404,Seguridad,Phishing,alta,IAM,email,10.24,True,3,3,9.1,2725.32,IAM: Phishing asociado a Phishing.,Phishing,Incidencias de seguridad
INC-2026-000405,Cambios,Versionado,alta,Portal clientes,email,40.86,True,2,0,6.2,,Usuario reporta problema en Portal clientes; se detecta Versionado.,Configuracion inconsistente,Incidencias asociadas a cambios
INC-2026-000406,Soporte,Permisos,media,Portal clientes,telefono,2.06,False,0,0,,103.98,Incidencia en Portal clientes; patron observado: Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000407,Infraestructura,CPU alta,alta,ERP financiero,portal,68.35,True,0,0,4.6,1533.15,Usuario reporta problema en ERP financiero; se detecta CPU alta.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000408,Soporte,Consulta,baja,Correo corporativo,portal,2.02,False,0,0,8.6,45.31,Incidencia en Correo corporativo; patron observado: Consulta.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000409,Aplicacion,Error funcional,media,Mesa de ayuda,monitoreo,3.02,False,0,0,8.5,60.34,Aplicacion reporta Error funcional con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000410,Aplicacion,Lentitud,alta,Red corporativa,monitoreo,82.55,True,3,2,6.1,862.97,Aplicacion reporta Lentitud con posible causa Deuda tecnica.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000411,Aplicacion,Integracion,media,Base de datos transaccional,,1.02,False,0,0,7.7,20.0,Aplicacion reporta Integracion con posible causa Documentacion insuficiente.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000412,Cambios,Configuracion,alta,Portal clientes,monitoreo,24.21,True,0,1,5.8,536.0,Cambios reporta Configuracion con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000413,Soporte,Configuracion usuario,media,Correo corporativo,chat,2.64,False,0,0,,71.61,Soporte reporta Configuracion usuario con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000414,Aplicacion,Error funcional,media,Mesa de ayuda,chat,7.07,False,0,0,8.0,80.2,Incidencia en Mesa de ayuda; patron observado: Error funcional.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000415,Soporte,Permisos,baja,Portal clientes,api,2.34,False,0,0,9.2,65.17,Incidencia en Portal clientes; patron observado: Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000416,Soporte,Solicitud,baja,Mesa de ayuda,chat,1.41,False,0,0,8.1,108.15,Incidencia en Mesa de ayuda; patron observado: Solicitud.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000417,Seguridad,Malware,alta,Red corporativa,email,0.5,False,1,2,4.6,4523.82,Usuario reporta problema en Red corporativa; se detecta Malware.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000418,Aplicacion,Lentitud,media,IAM,email,26.73,True,0,1,6.7,2260.79,IAM: Lentitud asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000419,Aplicacion,Integracion,alta,API pagos,telefono,46.15,True,2,6,4.5,4047.83,Usuario reporta problema en API pagos; se detecta Integracion.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000420,Aplicacion,Error 500,media,Red corporativa,telefono,36.7,True,2,0,6.5,1061.73,Incidencia en Red corporativa; patron observado: Error 500.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000421,Aplicacion,Error funcional,baja,Mesa de ayuda,chat,3.26,False,0,0,10.0,102.42,Incidencia en Mesa de ayuda; patron observado: Error funcional.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000422,Soporte,Consulta,baja,Mesa de ayuda,portal,6.09,False,0,0,9.9,106.09,Usuario reporta problema en Mesa de ayuda; se detecta Consulta.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000423,Base de datos,Bloqueos,media,API pagos,telefono,70.56,True,3,2,5.0,2805.21,Incidencia en API pagos; patron observado: Bloqueos.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000424,Infraestructura,Red,media,Base de datos transaccional,portal,14.14,False,0,1,7.5,2609.91,Base de datos transaccional: Red asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000425,Aplicacion,Error 500,alta,IAM,telefono,74.53,True,3,4,5.9,2230.35,Usuario reporta problema en IAM; se detecta Error 500.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000426,Base de datos,Backup,critica,ERP financiero,email,10.23,True,0,0,6.4,1726.18,Incidencia en ERP financiero; patron observado: Backup.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000427,Soporte,Solicitud,baja,Mesa de ayuda,email,0.57,False,0,0,8.0,93.28,Mesa de ayuda: Solicitud asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000428,Seguridad,Phishing,critica,Red corporativa,chat,24.08,True,0,1,5.0,4947.84,Red corporativa: Phishing asociado a Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000429,Base de datos,Conexion,alta,Base de datos transaccional,monitoreo,40.33,True,3,5,6.3,6057.83,Incidencia en Base de datos transaccional; patron observado: Conexion.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000430,Seguridad,Acceso,critica,Red corporativa,telefono,8.14,True,0,1,5.2,2103.06,Seguridad reporta Acceso con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000431,Aplicacion,Lentitud,media,IAM,email,5.98,False,0,1,9.1,,IAM: Lentitud asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000432,Cambios,Configuracion,critica,Plataforma cloud,portal,24.36,True,0,1,5.7,1728.11,Cambios reporta Configuracion con posible causa Despliegue fallido.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000433,Soporte,Solicitud,baja,Correo corporativo,portal,2.12,False,0,0,8.9,64.45,Soporte reporta Solicitud con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000434,Aplicacion,Error funcional,alta,Red corporativa,portal,23.34,True,1,3,6.6,20.0,Red corporativa: Error funcional asociado a Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000435,Aplicacion,Lentitud,alta,IAM,chat,11.86,True,3,0,4.8,1503.99,Usuario reporta problema en IAM; se detecta Lentitud.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000436,Soporte,Solicitud,media,Portal clientes,chat,4.46,False,0,1,8.6,128.54,Soporte reporta Solicitud con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000437,Seguridad,Acceso,critica,Plataforma cloud,email,0.5,False,0,3,,5134.43,Plataforma cloud: Acceso asociado a Vulnerabilidad sin parche.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000438,Infraestructura,Red,alta,API pagos,portal,31.55,True,2,2,6.5,1699.42,Incidencia en API pagos; patron observado: Red.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000439,Aplicacion,Error funcional,baja,ERP financiero,telefono,3.14,False,0,0,9.7,77.67,Aplicacion reporta Error funcional con posible causa Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000440,Cambios,Configuracion,media,API pagos,chat,42.25,True,2,0,6.4,1589.79,API pagos: Configuracion asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000441,Base de datos,Conexion,critica,ERP financiero,monitoreo,14.29,True,2,4,8.1,874.44,Incidencia en ERP financiero; patron observado: Conexion.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000442,Infraestructura,Storage,media,ERP financiero,portal,63.59,True,1,1,4.8,2569.04,Usuario reporta problema en ERP financiero; se detecta Storage.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000443,Aplicacion,Error funcional,media,ERP financiero,email,63.73,True,2,3,5.4,3569.42,Incidencia en ERP financiero; patron observado: Error funcional.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000444,Soporte,Permisos,alta,Portal clientes,monitoreo,139.78,True,7,7,4.2,10876.7,Incidencia en Portal clientes; patron observado: Permisos.,Registro incompleto,Casos anomalos
INC-2026-000445,Aplicacion,Error 500,media,Red corporativa,monitoreo,37.56,True,2,5,5.0,4562.46,Incidencia en Red corporativa; patron observado: Error 500.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000446,Aplicacion,Integracion,alta,IAM,portal,30.84,True,0,1,5.1,3468.95,Aplicacion reporta Integracion con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000447,Infraestructura,Memoria,critica,IAM,telefono,87.15,True,3,1,3.2,12669.88,IAM: Memoria asociado a Combinacion inusual de sintomas.,Combinacion inusual de sintomas,Casos anomalos
INC-2026-000448,Aplicacion,Integracion,alta,ERP financiero,monitoreo,6.42,False,1,3,5.2,1090.6,Aplicacion reporta Integracion con posible causa Regla de escalamiento debil.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000449,Infraestructura,CPU alta,alta,Red corporativa,email,14.4,True,2,1,6.9,1415.89,Infraestructura reporta CPU alta con posible causa Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000450,Cambios,Versionado,media,Plataforma cloud,chat,47.92,True,2,1,5.6,1828.34,Plataforma cloud: Versionado asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000451,Base de datos,Conexion,alta,ERP financiero,monitoreo,63.46,True,4,1,5.9,4008.99,Incidencia en ERP financiero; patron observado: Conexion.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000452,Infraestructura,Memoria,alta,Plataforma cloud,email,12.7,True,2,1,7.5,1165.87,Plataforma cloud: Memoria asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000453,Seguridad,Vulnerabilidad,critica,IAM,telefono,13.95,True,0,2,6.6,5671.89,Seguridad reporta Vulnerabilidad con posible causa Phishing.,Phishing,Incidencias de seguridad
INC-2026-000454,Base de datos,Bloqueos,critica,API pagos,telefono,26.88,True,3,3,1.0,15171.94,Incidencia en API pagos; patron observado: Bloqueos.,Combinacion inusual de sintomas,Casos anomalos
INC-2026-000455,Soporte,Consulta,critica,Mesa de ayuda,portal,45.79,True,1,3,4.7,3796.97,Soporte reporta Consulta con posible causa Evento extremo.,Evento extremo,Casos anomalos
INC-2026-000456,Cambios,Despliegue,critica,Portal clientes,email,41.08,True,0,4,5.9,1843.74,Usuario reporta problema en Portal clientes; se detecta Despliegue.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000457,Seguridad,Malware,alta,Plataforma cloud,monitoreo,15.57,True,0,0,8.0,1699.87,Plataforma cloud: Malware asociado a Phishing.,Phishing,Incidencias de seguridad
INC-2026-000458,Seguridad,Acceso,critica,IAM,chat,16.27,True,1,3,6.2,4391.81,Seguridad reporta Acceso con posible causa Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000459,Infraestructura,CPU alta,media,IAM,email,64.83,True,5,3,3.8,3634.84,IAM: CPU alta asociado a Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000460,Seguridad,Malware,alta,Plataforma cloud,monitoreo,0.5,False,1,2,5.6,2530.87,Plataforma cloud: Malware asociado a Phishing.,Phishing,Incidencias de seguridad
INC-2026-000461,Infraestructura,Red,media,API pagos,monitoreo,72.16,True,2,2,6.8,1622.62,Incidencia en API pagos; patron observado: Red.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000462,Infraestructura,CPU alta,alta,Red corporativa,portal,18.27,True,0,0,6.5,2591.49,Red corporativa: CPU alta asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000463,Aplicacion,Lentitud,alta,IAM,monitoreo,43.42,True,3,2,5.8,4760.32,Aplicacion reporta Lentitud con posible causa Arquitectura compleja.,Arquitectura compleja,Incidencias complejas de larga resolucion
INC-2026-000464,Aplicacion,Integracion,media,IAM,chat,4.93,False,0,0,7.9,44.82,IAM: Integracion asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000465,Soporte,Permisos,media,Portal clientes,portal,146.95,True,8,5,2.6,10085.02,Portal clientes: Permisos asociado a Evento extremo.,Evento extremo,Casos anomalos
INC-2026-000466,Aplicacion,Integracion,baja,Correo corporativo,monitoreo,2.37,False,0,0,9.6,20.0,Usuario reporta problema en Correo corporativo; se detecta Integracion.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000467,Aplicacion,Error funcional,alta,IAM,portal,11.76,True,1,3,5.7,475.76,Usuario reporta problema en IAM; se detecta Error funcional.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000468,Soporte,Configuracion usuario,baja,Mesa de ayuda,portal,0.23,False,1,0,9.4,77.25,Incidencia en Mesa de ayuda; patron observado: Configuracion usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000469,Infraestructura,CPU alta,media,Correo corporativo,chat,23.41,False,1,2,4.7,1342.55,Correo corporativo: CPU alta asociado a Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000470,Aplicacion,Error funcional,critica,API pagos,monitoreo,25.69,True,1,2,6.1,3911.62,API pagos: Error funcional asociado a Despliegue fallido.,,Incidencias asociadas a cambios
INC-2026-000471,Seguridad,Malware,alta,Correo corporativo,monitoreo,20.43,True,0,1,5.1,6884.22,Correo corporativo: Malware asociado a Credenciales comprometidas.,Credenciales comprometidas,Incidencias de seguridad
INC-2026-000472,Seguridad,Phishing,critica,Plataforma cloud,chat,0.5,False,1,0,6.8,1339.86,Seguridad reporta Phishing con posible causa Vulnerabilidad sin parche.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000473,Cambios,Versionado,alta,Plataforma cloud,email,14.87,True,5,2,6.5,,Usuario reporta problema en Plataforma cloud; se detecta Versionado.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000474,Infraestructura,Red,alta,Plataforma cloud,,77.18,True,1,3,6.5,3260.31,Usuario reporta problema en Plataforma cloud; se detecta Red.,Deuda tecnica,Incidencias complejas de larga resolucion
INC-2026-000475,Cambios,Configuracion,alta,API pagos,telefono,17.48,True,4,2,6.4,2044.67,Usuario reporta problema en API pagos; se detecta Configuracion.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000476,Seguridad,Malware,alta,Correo corporativo,portal,29.79,True,2,3,5.7,3833.34,Usuario reporta problema en Correo corporativo; se detecta Malware.,Vulnerabilidad sin parche,Incidencias de seguridad
INC-2026-000477,Soporte,Consulta,baja,Portal clientes,api,4.04,False,0,0,9.1,23.01,Incidencia en Portal clientes; patron observado: Consulta.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000478,Aplicacion,Lentitud,media,Portal clientes,email,4.33,False,0,0,7.9,20.0,Usuario reporta problema en Portal clientes; se detecta Lentitud.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000479,Infraestructura,Red,alta,ERP financiero,email,82.62,True,1,4,3.7,3366.81,Infraestructura reporta Red con posible causa Diagnostico incompleto.,Diagnostico incompleto,Incidencias complejas de larga resolucion
INC-2026-000480,Infraestructura,CPU alta,critica,API pagos,email,9.9,True,1,3,3.9,1671.12,API pagos: CPU alta asociado a Monitoreo tardio.,Monitoreo tardio,Incidencias criticas recurrentes
INC-2026-000481,Seguridad,Phishing,critica,IAM,portal,0.5,False,1,0,4.3,6909.59,IAM: Phishing asociado a Politica de acceso debil.,Politica de acceso debil,Incidencias de seguridad
INC-2026-000482,Base de datos,Bloqueos,critica,API pagos,email,15.7,True,3,2,7.1,1063.91,API pagos: Bloqueos asociado a Defecto recurrente.,Defecto recurrente,Incidencias criticas recurrentes
INC-2026-000483,Aplicacion,Error 500,baja,Portal clientes,portal,2.14,False,0,1,8.0,97.98,Aplicacion reporta Error 500 con posible causa Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000484,Soporte,Permisos,media,Mesa de ayuda,monitoreo,4.33,False,0,0,9.0,,Usuario reporta problema en Mesa de ayuda; se detecta Permisos.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000485,Aplicacion,Error 500,media,Correo corporativo,portal,4.03,False,0,0,8.4,94.86,Correo corporativo: Error 500 asociado a Configuracion menor.,Configuracion menor,Incidencias simples de bajo impacto
INC-2026-000486,Aplicacion,Integracion,alta,Red corporativa,email,13.68,True,3,2,5.2,1352.03,Aplicacion reporta Integracion con posible causa Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000487,Soporte,Consulta,baja,Correo corporativo,monitoreo,1.9,False,0,1,7.9,118.13,Correo corporativo: Consulta asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000488,Aplicacion,Lentitud,alta,IAM,email,17.9,True,1,1,7.3,3312.18,IAM: Lentitud asociado a Dependencia de terceros.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000489,Base de datos,Backup,alta,ERP financiero,api,22.62,True,3,1,5.2,2694.64,Usuario reporta problema en ERP financiero; se detecta Backup.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000490,Aplicacion,Integracion,media,Base de datos transaccional,api,4.62,False,0,0,,107.88,Base de datos transaccional: Integracion asociado a Error de usuario.,Error de usuario,Incidencias simples de bajo impacto
INC-2026-000491,Seguridad,Vulnerabilidad,alta,Plataforma cloud,monitoreo,9.64,True,1,2,6.6,2380.59,Usuario reporta problema en Plataforma cloud; se detecta Vulnerabilidad.,Phishing,Incidencias de seguridad
INC-2026-000492,Seguridad,Vulnerabilidad,critica,Red corporativa,portal,117.21,True,7,5,3.2,6172.12,Red corporativa: Vulnerabilidad asociado a Falla intermitente no reproducible.,Falla intermitente no reproducible,Casos anomalos
INC-2026-000493,Cambios,Despliegue,alta,ERP financiero,email,40.46,True,1,4,5.0,1883.2,Cambios reporta Despliegue con posible causa Rollback incompleto.,Rollback incompleto,Incidencias asociadas a cambios
INC-2026-000494,Soporte,Configuracion usuario,baja,Mesa de ayuda,portal,2.16,False,0,0,8.3,68.7,Mesa de ayuda: Configuracion usuario asociado a Solicitud operativa.,Solicitud operativa,Incidencias simples de bajo impacto
INC-2026-000495,Base de datos,Consulta lenta,alta,API pagos,monitoreo,40.2,True,2,1,7.7,344.56,Usuario reporta problema en API pagos; se detecta Consulta lenta.,Dependencia de terceros,Incidencias complejas de larga resolucion
INC-2026-000496,Cambios,Configuracion,alta,Portal clientes,monitoreo,4.0,False,2,1,7.4,1058.03,Incidencia en Portal clientes; patron observado: Configuracion.,Despliegue fallido,Incidencias asociadas a cambios
INC-2026-000497,Base de datos,Conexion,critica,API pagos,portal,15.91,True,4,2,4.9,1226.19,API pagos: Conexion asociado a Capacidad insuficiente.,Capacidad insuficiente,Incidencias criticas recurrentes
INC-2026-000498,Soporte,Configuracion usuario,media,Portal clientes,email,4.97,False,0,0,9.0,112.82,Incidencia en Portal clientes; patron observado: Configuracion usuario.,Documentacion insuficiente,Incidencias simples de bajo impacto
INC-2026-000499,Base de datos,Backup,alta,API pagos,monitoreo,7.74,False,0,4,5.0,1228.46,Usuario reporta problema en API pagos; se detecta Backup.,Regla de escalamiento debil,Incidencias criticas recurrentes
INC-2026-000500,Seguridad,Malware,alta,IAM,telefono,0.5,False,1,0,6.7,8333.76,Usuario reporta problema en IAM; se detecta Malware.,Phishing,Incidencias de seguridad
